Numero de la station;Nom de la station;Jour;Heure;tm;glot;um
97416465;Ligne Paradis;18/01/2020 05:00;5;24.9;0;83
97416465;Ligne Paradis;18/01/2020 06:00;6;24.7;1;76
97416465;Ligne Paradis;18/01/2020 07:00;7;27.2;24;68
97416465;Ligne Paradis;18/01/2020 08:00;8;29.3;106;69
97416465;Ligne Paradis;18/01/2020 09:00;9;28.9;131;65
97416465;Ligne Paradis;18/01/2020 10:00;10;30;217;64
97416465;Ligne Paradis;18/01/2020 11:00;11;29.4;264;61
97416465;Ligne Paradis;18/01/2020 12:00;12;29.6;229;64
97416465;Ligne Paradis;18/01/2020 13:00;13;28.2;218;65
97416465;Ligne Paradis;18/01/2020 14:00;14;28.5;81;66
97416465;Ligne Paradis;18/01/2020 15:00;15;29;143;69
97416465;Ligne Paradis;18/01/2020 16:00;16;28.7;100;71
97416465;Ligne Paradis;18/01/2020 17:00;17;28.4;86;71
97416465;Ligne Paradis;18/01/2020 18:00;18;27.4;27;79
97416465;Ligne Paradis;18/01/2020 19:00;19;26.7;9;83
97416465;Ligne Paradis;18/01/2020 20:00;20;26.1;0;86
97416465;Ligne Paradis;18/01/2020 21:00;21;25.8;0;87
97416465;Ligne Paradis;18/01/2020 22:00;22;25.5;0;89
97416465;Ligne Paradis;18/01/2020 23:00;23;25.9;0;90
97416465;Ligne Paradis;19/01/2020 00:00;0;25.7;0;90
97416465;Ligne Paradis;19/01/2020 01:00;1;25.8;0;88
97416465;Ligne Paradis;19/01/2020 02:00;2;25.6;0;90
97416465;Ligne Paradis;19/01/2020 03:00;3;25.3;0;88
97416465;Ligne Paradis;19/01/2020 04:00;4;25.5;0;89
97416465;Ligne Paradis;19/01/2020 05:00;5;25.2;0;87
97416465;Ligne Paradis;19/01/2020 06:00;6;24.6;0;84
97416465;Ligne Paradis;19/01/2020 07:00;7;27.9;29;76
97416465;Ligne Paradis;19/01/2020 08:00;8;28.8;74;73
97416465;Ligne Paradis;19/01/2020 09:00;9;28.5;115;71
97416465;Ligne Paradis;19/01/2020 10:00;10;28.4;132;68
97416465;Ligne Paradis;19/01/2020 11:00;11;28.6;54;68
97416465;Ligne Paradis;19/01/2020 12:00;12;28.8;94;69
97416465;Ligne Paradis;19/01/2020 13:00;13;28.7;101;68
97416465;Ligne Paradis;19/01/2020 14:00;14;27.9;151;71
97416465;Ligne Paradis;19/01/2020 15:00;15;27.4;109;69
97416465;Ligne Paradis;19/01/2020 16:00;16;27.2;76;72
97416465;Ligne Paradis;19/01/2020 17:00;17;27.1;57;75
97416465;Ligne Paradis;19/01/2020 18:00;18;27;34;80
97416465;Ligne Paradis;19/01/2020 19:00;19;26.1;8;84
97416465;Ligne Paradis;19/01/2020 20:00;20;25.4;0;85
97416465;Ligne Paradis;19/01/2020 21:00;21;25.2;0;86
97416465;Ligne Paradis;19/01/2020 22:00;22;25.1;0;86
97416465;Ligne Paradis;19/01/2020 23:00;23;25;0;88
97416465;Ligne Paradis;20/01/2020 00:00;0;24.9;0;89
97416465;Ligne Paradis;20/01/2020 01:00;1;25;0;89
97416465;Ligne Paradis;20/01/2020 02:00;2;24.7;0;87
97416465;Ligne Paradis;20/01/2020 03:00;3;24.3;0;86
97416465;Ligne Paradis;20/01/2020 04:00;4;24.1;0;82
97416465;Ligne Paradis;20/01/2020 05:00;5;24.4;0;82
97416465;Ligne Paradis;20/01/2020 06:00;6;24.8;0;76
97416465;Ligne Paradis;20/01/2020 07:00;7;25.9;19;70
97416465;Ligne Paradis;20/01/2020 08:00;8;28;61;67
97416465;Ligne Paradis;20/01/2020 09:00;9;29.4;110;68
97416465;Ligne Paradis;20/01/2020 10:00;10;29.3;204;65
97416465;Ligne Paradis;20/01/2020 11:00;11;29.6;194;65
97416465;Ligne Paradis;20/01/2020 12:00;12;29.7;200;63
97416465;Ligne Paradis;20/01/2020 13:00;13;29.3;181;64
97416465;Ligne Paradis;20/01/2020 14:00;14;30.2;282;64
97416465;Ligne Paradis;20/01/2020 15:00;15;30.7;268;66
97416465;Ligne Paradis;20/01/2020 16:00;16;28.9;237;67
97416465;Ligne Paradis;20/01/2020 17:00;17;28.3;103;70
97416465;Ligne Paradis;20/01/2020 18:00;18;28.1;37;75
97416465;Ligne Paradis;20/01/2020 19:00;19;27.1;10;81
97416465;Ligne Paradis;20/01/2020 20:00;20;26.8;0;82
97416465;Ligne Paradis;20/01/2020 21:00;21;26.2;0;78
97416465;Ligne Paradis;20/01/2020 22:00;22;26.2;0;76
97416465;Ligne Paradis;20/01/2020 23:00;23;25.5;0;80
97416465;Ligne Paradis;21/01/2020 00:00;0;25.1;0;87
97416465;Ligne Paradis;21/01/2020 01:00;1;24.7;0;76
97416465;Ligne Paradis;21/01/2020 02:00;2;24.3;0;77
97416465;Ligne Paradis;21/01/2020 03:00;3;24;0;76
97416465;Ligne Paradis;21/01/2020 04:00;4;23.3;0;74
97416465;Ligne Paradis;21/01/2020 05:00;5;23.9;0;71
97416465;Ligne Paradis;21/01/2020 06:00;6;24.5;0;70
97416465;Ligne Paradis;21/01/2020 07:00;7;23.6;0;64
97416465;Ligne Paradis;21/01/2020 08:00;8;24;10;64
97416465;Ligne Paradis;21/01/2020 09:00;9;23.8;32;66
97416465;Ligne Paradis;21/01/2020 10:00;10;26.3;70;66
97416465;Ligne Paradis;21/01/2020 11:00;11;27.8;115;68
97416465;Ligne Paradis;21/01/2020 12:00;12;27.2;152;66
97416465;Ligne Paradis;21/01/2020 13:00;13;27.7;186;70
97416465;Ligne Paradis;21/01/2020 14:00;14;28.6;189;71
97416465;Ligne Paradis;21/01/2020 15:00;15;27.1;210;73
97416465;Ligne Paradis;21/01/2020 16:00;16;26;92;76
97416465;Ligne Paradis;21/01/2020 17:00;17;25.3;45;79
97416465;Ligne Paradis;21/01/2020 18:00;18;25.4;20;82
97416465;Ligne Paradis;21/01/2020 19:00;19;25.2;4;86
97416465;Ligne Paradis;21/01/2020 20:00;20;24.9;0;89
97416465;Ligne Paradis;21/01/2020 21:00;21;24.9;0;90
97416465;Ligne Paradis;21/01/2020 22:00;22;24.7;0;89
97416465;Ligne Paradis;21/01/2020 23:00;23;24.4;0;90
97416465;Ligne Paradis;22/01/2020 00:00;0;24.7;0;82
97416465;Ligne Paradis;22/01/2020 01:00;1;24.2;0;88
97416465;Ligne Paradis;22/01/2020 02:00;2;24.1;0;87
97416465;Ligne Paradis;22/01/2020 03:00;3;23.8;0;85
97416465;Ligne Paradis;22/01/2020 04:00;4;23.8;0;86
97416465;Ligne Paradis;22/01/2020 05:00;5;23.8;0;84
97416465;Ligne Paradis;22/01/2020 06:00;6;23.5;0;82
97416465;Ligne Paradis;22/01/2020 07:00;7;23.9;3;76
97416465;Ligne Paradis;22/01/2020 08:00;8;23.7;8;77
97416465;Ligne Paradis;22/01/2020 09:00;9;24.5;22;73
97416465;Ligne Paradis;22/01/2020 10:00;10;24.6;37;75
97416465;Ligne Paradis;22/01/2020 11:00;11;26.2;50;70
97416465;Ligne Paradis;22/01/2020 12:00;12;24.8;73;74
97416465;Ligne Paradis;22/01/2020 13:00;13;25.3;109;73
97416465;Ligne Paradis;22/01/2020 14:00;14;25.7;97;76
97416465;Ligne Paradis;22/01/2020 15:00;15;25.5;93;78
97416465;Ligne Paradis;22/01/2020 16:00;16;25.7;98;82
97416465;Ligne Paradis;22/01/2020 17:00;17;25.3;80;84
97416465;Ligne Paradis;22/01/2020 18:00;18;24.9;30;86
97416465;Ligne Paradis;22/01/2020 19:00;19;23.8;0;89
97416465;Ligne Paradis;22/01/2020 20:00;20;24.7;0;90
97416465;Ligne Paradis;22/01/2020 21:00;21;24.5;0;93
97416465;Ligne Paradis;22/01/2020 22:00;22;24.6;0;92
97416465;Ligne Paradis;22/01/2020 23:00;23;24.7;0;92
97416465;Ligne Paradis;23/01/2020 00:00;0;24.8;0;92
97416465;Ligne Paradis;23/01/2020 01:00;1;24.8;0;92
97416465;Ligne Paradis;23/01/2020 02:00;2;24.8;0;91
97416465;Ligne Paradis;23/01/2020 03:00;3;24.8;0;91
97416465;Ligne Paradis;23/01/2020 04:00;4;24.8;0;89
97416465;Ligne Paradis;23/01/2020 05:00;5;24.6;0;86
97416465;Ligne Paradis;23/01/2020 06:00;6;24.4;0;81
97416465;Ligne Paradis;23/01/2020 07:00;7;24.7;6;78
97416465;Ligne Paradis;23/01/2020 08:00;8;25.1;33;76
97416465;Ligne Paradis;23/01/2020 09:00;9;26;69;76
97416465;Ligne Paradis;23/01/2020 10:00;10;25.9;98;73
97416465;Ligne Paradis;23/01/2020 11:00;11;27.4;130;75
97416465;Ligne Paradis;23/01/2020 12:00;12;27;103;75
97416465;Ligne Paradis;23/01/2020 13:00;13;27.5;123;74
97416465;Ligne Paradis;23/01/2020 14:00;14;27.4;123;75
97416465;Ligne Paradis;23/01/2020 15:00;15;27.1;190;75
97416465;Ligne Paradis;23/01/2020 16:00;16;26.8;129;77
97416465;Ligne Paradis;23/01/2020 17:00;17;24.7;0;82
97416465;Ligne Paradis;23/01/2020 18:00;18;24.3;0;83
97416465;Ligne Paradis;23/01/2020 19:00;19;23.3;0;88
97416465;Ligne Paradis;23/01/2020 20:00;20;25.6;0;89
97416465;Ligne Paradis;23/01/2020 21:00;21;25.7;0;90
97416465;Ligne Paradis;23/01/2020 22:00;22;25.7;0;90
97416465;Ligne Paradis;23/01/2020 23:00;23;24.8;0;92
97416465;Ligne Paradis;24/01/2020 00:00;0;24.6;0;89
97416465;Ligne Paradis;24/01/2020 01:00;1;24.6;0;91
97416465;Ligne Paradis;24/01/2020 02:00;2;24.5;0;91
97416465;Ligne Paradis;24/01/2020 03:00;3;24.4;0;91
97416465;Ligne Paradis;24/01/2020 04:00;4;24.3;0;91
97416465;Ligne Paradis;24/01/2020 05:00;5;24.3;0;89
97416465;Ligne Paradis;24/01/2020 06:00;6;24.3;1;86
97416465;Ligne Paradis;24/01/2020 07:00;7;24.6;18;80
97416465;Ligne Paradis;24/01/2020 08:00;8;25.7;48;76
97416465;Ligne Paradis;24/01/2020 09:00;9;26.7;105;74
97416465;Ligne Paradis;24/01/2020 10:00;10;27.1;188;74
97416465;Ligne Paradis;24/01/2020 11:00;11;27;171;74
97416465;Ligne Paradis;24/01/2020 12:00;12;26;136;74
97416465;Ligne Paradis;24/01/2020 13:00;13;25.2;62;75
97416465;Ligne Paradis;24/01/2020 14:00;14;25;61;77
97416465;Ligne Paradis;24/01/2020 15:00;15;24.4;43;78
97416465;Ligne Paradis;24/01/2020 16:00;16;24.4;23;80
97416465;Ligne Paradis;24/01/2020 17:00;17;24.7;15;82
97416465;Ligne Paradis;24/01/2020 18:00;18;24.9;12;86
97416465;Ligne Paradis;24/01/2020 19:00;19;24.6;4;90
97416465;Ligne Paradis;24/01/2020 20:00;20;24.8;0;96
97416465;Ligne Paradis;24/01/2020 21:00;21;25.2;0;97
97416465;Ligne Paradis;24/01/2020 22:00;22;25.3;0;94
97416465;Ligne Paradis;24/01/2020 23:00;23;24.3;0;92
97416465;Ligne Paradis;25/01/2020 00:00;0;25.1;0;90
97416465;Ligne Paradis;25/01/2020 01:00;1;24.8;0;88
97416465;Ligne Paradis;25/01/2020 02:00;2;24.8;0;87
97416465;Ligne Paradis;25/01/2020 03:00;3;24.8;0;88
97416465;Ligne Paradis;25/01/2020 04:00;4;24.7;0;89
97416465;Ligne Paradis;25/01/2020 05:00;5;24.1;0;88
97416465;Ligne Paradis;25/01/2020 06:00;6;23.9;0;83
97416465;Ligne Paradis;25/01/2020 07:00;7;23.7;3;78
97416465;Ligne Paradis;25/01/2020 08:00;8;24.1;14;75
97416465;Ligne Paradis;25/01/2020 09:00;9;23.8;28;74
97416465;Ligne Paradis;25/01/2020 10:00;10;24.7;53;73
97416465;Ligne Paradis;25/01/2020 11:00;11;24.7;89;71
97416465;Ligne Paradis;25/01/2020 12:00;12;23.5;77;69
97416465;Ligne Paradis;25/01/2020 13:00;13;23.8;91;71
97416465;Ligne Paradis;25/01/2020 14:00;14;23.5;95;67
97416465;Ligne Paradis;25/01/2020 15:00;15;23.9;84;73
97416465;Ligne Paradis;25/01/2020 16:00;16;23.1;78;74
97416465;Ligne Paradis;25/01/2020 17:00;17;23.4;37;80
97416465;Ligne Paradis;25/01/2020 18:00;18;23;16;86
97416465;Ligne Paradis;25/01/2020 19:00;19;22.6;6;90
97416465;Ligne Paradis;25/01/2020 20:00;20;22.1;0;91
97416465;Ligne Paradis;25/01/2020 21:00;21;21.9;0;93
97416465;Ligne Paradis;25/01/2020 22:00;22;21.1;0;93
97416465;Ligne Paradis;25/01/2020 23:00;23;21;0;90
97416465;Ligne Paradis;26/01/2020 00:00;0;21.7;0;93
97416465;Ligne Paradis;26/01/2020 01:00;1;21.1;0;90
97416465;Ligne Paradis;26/01/2020 02:00;2;20.7;0;89
97416465;Ligne Paradis;26/01/2020 03:00;3;20.7;0;86
97416465;Ligne Paradis;26/01/2020 04:00;4;20.6;0;83
97416465;Ligne Paradis;26/01/2020 05:00;5;21;0;81
97416465;Ligne Paradis;26/01/2020 06:00;6;21.9;0;77
97416465;Ligne Paradis;26/01/2020 07:00;7;22.2;11;74
97416465;Ligne Paradis;26/01/2020 08:00;8;23;41;73
97416465;Ligne Paradis;26/01/2020 09:00;9;25.8;172;71
97416465;Ligne Paradis;26/01/2020 10:00;10;24.4;118;69
97416465;Ligne Paradis;26/01/2020 11:00;11;25.8;223;68
97416465;Ligne Paradis;26/01/2020 12:00;12;25.6;167;70
97416465;Ligne Paradis;26/01/2020 13:00;13;25.5;152;71
97416465;Ligne Paradis;26/01/2020 14:00;14;23.9;163;72
97416465;Ligne Paradis;26/01/2020 15:00;15;25.8;135;72
97416465;Ligne Paradis;26/01/2020 16:00;16;25.7;175;75
97416465;Ligne Paradis;26/01/2020 17:00;17;25.7;126;78
97416465;Ligne Paradis;26/01/2020 18:00;18;24.8;92;81
97416465;Ligne Paradis;26/01/2020 19:00;19;23.7;17;83
97416465;Ligne Paradis;26/01/2020 20:00;20;23.5;0;83
97416465;Ligne Paradis;26/01/2020 21:00;21;23.4;0;85
97416465;Ligne Paradis;26/01/2020 22:00;22;22.6;0;86
97416465;Ligne Paradis;26/01/2020 23:00;23;22.8;0;88
97416465;Ligne Paradis;27/01/2020 00:00;0;22.5;0;89
97416465;Ligne Paradis;27/01/2020 01:00;1;22.6;0;88
97416465;Ligne Paradis;27/01/2020 02:00;2;22.4;0;87
97416465;Ligne Paradis;27/01/2020 03:00;3;22.3;0;87
97416465;Ligne Paradis;27/01/2020 04:00;4;22;0;88
97416465;Ligne Paradis;27/01/2020 05:00;5;21.3;0;88
97416465;Ligne Paradis;27/01/2020 06:00;6;21.1;0;83
97416465;Ligne Paradis;27/01/2020 07:00;7;22;11;76
97416465;Ligne Paradis;27/01/2020 08:00;8;24.3;63;70
97416465;Ligne Paradis;27/01/2020 09:00;9;24.9;148;66
97416465;Ligne Paradis;27/01/2020 10:00;10;26.6;221;69
97416465;Ligne Paradis;27/01/2020 11:00;11;26.9;320;69
97416465;Ligne Paradis;27/01/2020 12:00;12;26.7;364;72
97416465;Ligne Paradis;27/01/2020 13:00;13;26.7;364;74
97416465;Ligne Paradis;27/01/2020 14:00;14;27.2;368;73
97416465;Ligne Paradis;27/01/2020 15:00;15;26.7;360;73
97416465;Ligne Paradis;27/01/2020 16:00;16;26.6;300;75
97416465;Ligne Paradis;27/01/2020 17:00;17;26.3;218;74
97416465;Ligne Paradis;27/01/2020 18:00;18;25.4;141;80
97416465;Ligne Paradis;27/01/2020 19:00;19;23.8;39;84
97416465;Ligne Paradis;27/01/2020 20:00;20;23.1;1;89
97416465;Ligne Paradis;27/01/2020 21:00;21;22.7;0;92
97416465;Ligne Paradis;27/01/2020 22:00;22;22.2;0;91
97416465;Ligne Paradis;27/01/2020 23:00;23;22;0;92
97416465;Ligne Paradis;28/01/2020 00:00;0;21.5;0;86
97416465;Ligne Paradis;28/01/2020 01:00;1;21.4;0;90
97416465;Ligne Paradis;28/01/2020 02:00;2;21.5;0;90
97416465;Ligne Paradis;28/01/2020 03:00;3;21.5;0;90
97416465;Ligne Paradis;28/01/2020 04:00;4;20.2;0;89
97416465;Ligne Paradis;28/01/2020 05:00;5;20.4;0;86
97416465;Ligne Paradis;28/01/2020 06:00;6;19.6;0;84
97416465;Ligne Paradis;28/01/2020 07:00;7;21.5;20;74
97416465;Ligne Paradis;28/01/2020 08:00;8;25.9;99;71
97416465;Ligne Paradis;28/01/2020 09:00;9;26.6;181;69
97416465;Ligne Paradis;28/01/2020 10:00;10;27.2;253;68
97416465;Ligne Paradis;28/01/2020 11:00;11;27.5;322;72
97416465;Ligne Paradis;28/01/2020 12:00;12;27.5;366;81
97416465;Ligne Paradis;28/01/2020 13:00;13;26.5;274;78
97416465;Ligne Paradis;28/01/2020 14:00;14;26.8;218;76
97416465;Ligne Paradis;28/01/2020 15:00;15;25.9;220;76
97416465;Ligne Paradis;28/01/2020 16:00;16;27.5;242;81
97416465;Ligne Paradis;28/01/2020 17:00;17;26.9;223;75
97416465;Ligne Paradis;28/01/2020 18:00;18;25.7;141;80
97416465;Ligne Paradis;28/01/2020 19:00;19;23.6;41;86
97416465;Ligne Paradis;28/01/2020 20:00;20;22.1;0;86
97416465;Ligne Paradis;28/01/2020 21:00;21;21.3;0;86
97416465;Ligne Paradis;28/01/2020 22:00;22;20.9;0;86
97416465;Ligne Paradis;28/01/2020 23:00;23;20.4;0;86
97416465;Ligne Paradis;29/01/2020 00:00;0;20.3;0;91
97416465;Ligne Paradis;29/01/2020 01:00;1;20.6;0;88
97416465;Ligne Paradis;29/01/2020 02:00;2;20;0;88
97416465;Ligne Paradis;29/01/2020 03:00;3;20.1;0;87
97416465;Ligne Paradis;29/01/2020 04:00;4;20.1;0;83
97416465;Ligne Paradis;29/01/2020 05:00;5;20.2;0;85
97416465;Ligne Paradis;29/01/2020 06:00;6;20.8;0;79
97416465;Ligne Paradis;29/01/2020 07:00;7;22.3;17;76
97416465;Ligne Paradis;29/01/2020 08:00;8;26;97;74
97416465;Ligne Paradis;29/01/2020 09:00;9;26.9;179;74
97416465;Ligne Paradis;29/01/2020 10:00;10;27.9;254;73
97416465;Ligne Paradis;29/01/2020 11:00;11;27.5;329;71
97416465;Ligne Paradis;29/01/2020 12:00;12;28.2;362;69
97416465;Ligne Paradis;29/01/2020 13:00;13;28.5;355;67
97416465;Ligne Paradis;29/01/2020 14:00;14;27.4;240;70
97416465;Ligne Paradis;29/01/2020 15:00;15;27.3;193;73
97416465;Ligne Paradis;29/01/2020 16:00;16;27.3;197;72
97416465;Ligne Paradis;29/01/2020 17:00;17;27.8;184;73
97416465;Ligne Paradis;29/01/2020 18:00;18;26.4;129;79
97416465;Ligne Paradis;29/01/2020 19:00;19;25.1;19;85
97416465;Ligne Paradis;29/01/2020 20:00;20;24.7;0;88
97416465;Ligne Paradis;29/01/2020 21:00;21;22.6;0;87
97416465;Ligne Paradis;29/01/2020 22:00;22;22.1;0;86
97416465;Ligne Paradis;29/01/2020 23:00;23;21.2;0;86
97416465;Ligne Paradis;30/01/2020 00:00;0;21.2;0;85
97416465;Ligne Paradis;30/01/2020 01:00;1;21.4;0;85
97416465;Ligne Paradis;30/01/2020 02:00;2;20.9;0;89
97416465;Ligne Paradis;30/01/2020 03:00;3;20.9;0;89
97416465;Ligne Paradis;30/01/2020 04:00;4;20.8;0;90
97416465;Ligne Paradis;30/01/2020 05:00;5;20.5;0;90
97416465;Ligne Paradis;30/01/2020 06:00;6;20.2;0;86
97416465;Ligne Paradis;30/01/2020 07:00;7;22.8;20;81
97416465;Ligne Paradis;30/01/2020 08:00;8;26.6;93;75
97416465;Ligne Paradis;30/01/2020 09:00;9;28.6;177;72
97416465;Ligne Paradis;30/01/2020 10:00;10;28.6;251;69
97416465;Ligne Paradis;30/01/2020 11:00;11;28.5;327;69
97416465;Ligne Paradis;30/01/2020 12:00;12;29.5;375;67
97416465;Ligne Paradis;30/01/2020 13:00;13;29.6;350;68
97416465;Ligne Paradis;30/01/2020 14:00;14;27.9;269;74
97416465;Ligne Paradis;30/01/2020 15:00;15;29.4;303;76
97416465;Ligne Paradis;30/01/2020 16:00;16;28.1;269;71
97416465;Ligne Paradis;30/01/2020 17:00;17;28.6;196;77
97416465;Ligne Paradis;30/01/2020 18:00;18;27.3;133;81
97416465;Ligne Paradis;30/01/2020 19:00;19;25.3;42;87
97416465;Ligne Paradis;30/01/2020 20:00;20;24.5;0;85
97416465;Ligne Paradis;30/01/2020 21:00;21;24.1;0;85
97416465;Ligne Paradis;30/01/2020 22:00;22;24.4;0;85
97416465;Ligne Paradis;30/01/2020 23:00;23;23.5;0;86
97416465;Ligne Paradis;31/01/2020 00:00;0;22.4;0;84
97416465;Ligne Paradis;31/01/2020 01:00;1;22.1;0;86
97416465;Ligne Paradis;31/01/2020 02:00;2;22.7;0;86
97416465;Ligne Paradis;31/01/2020 03:00;3;21.1;0;85
97416465;Ligne Paradis;31/01/2020 04:00;4;21.4;0;84
97416465;Ligne Paradis;31/01/2020 05:00;5;20.7;0;91
97416465;Ligne Paradis;31/01/2020 06:00;6;20.6;0;82
97416465;Ligne Paradis;31/01/2020 07:00;7;23.1;14;75
97416465;Ligne Paradis;31/01/2020 08:00;8;26.8;68;67
97416465;Ligne Paradis;31/01/2020 09:00;9;27.5;145;66
97416465;Ligne Paradis;31/01/2020 10:00;10;28.3;213;70
97416465;Ligne Paradis;31/01/2020 11:00;11;28.4;285;71
97416465;Ligne Paradis;31/01/2020 12:00;12;28.4;317;68
97416465;Ligne Paradis;31/01/2020 13:00;13;28.3;308;65
97416465;Ligne Paradis;31/01/2020 14:00;14;26.9;292;71
97416465;Ligne Paradis;31/01/2020 15:00;15;24.6;299;72
97416465;Ligne Paradis;31/01/2020 16:00;16;26.8;239;69
97416465;Ligne Paradis;31/01/2020 17:00;17;26.1;166;79
97416465;Ligne Paradis;31/01/2020 18:00;18;26;106;82
97416465;Ligne Paradis;31/01/2020 19:00;19;25.3;26;86
97416465;Ligne Paradis;31/01/2020 20:00;20;23.9;0;88
97416465;Ligne Paradis;31/01/2020 21:00;21;23.8;0;90
97416465;Ligne Paradis;31/01/2020 22:00;22;22.7;0;89
97416465;Ligne Paradis;31/01/2020 23:00;23;22.5;0;90
97416465;Ligne Paradis;01/02/2020 00:00;0;22.5;0;85
97416465;Ligne Paradis;01/02/2020 01:00;1;22.1;0;89
97416465;Ligne Paradis;01/02/2020 02:00;2;22.5;0;90
97416465;Ligne Paradis;01/02/2020 03:00;3;23.6;0;90
97416465;Ligne Paradis;01/02/2020 04:00;4;24.4;0;89
97416465;Ligne Paradis;01/02/2020 05:00;5;24;0;89
97416465;Ligne Paradis;01/02/2020 06:00;6;24;0;84
97416465;Ligne Paradis;01/02/2020 07:00;7;24.8;22;79
97416465;Ligne Paradis;01/02/2020 08:00;8;26.4;92;77
97416465;Ligne Paradis;01/02/2020 09:00;9;27.1;170;75
97416465;Ligne Paradis;01/02/2020 10:00;10;27.5;253;73
97416465;Ligne Paradis;01/02/2020 11:00;11;27.7;333;70
97416465;Ligne Paradis;01/02/2020 12:00;12;28.5;368;74
97416465;Ligne Paradis;01/02/2020 13:00;13;28.4;348;72
97416465;Ligne Paradis;01/02/2020 14:00;14;28.2;347;70
97416465;Ligne Paradis;01/02/2020 15:00;15;28.5;356;70
97416465;Ligne Paradis;01/02/2020 16:00;16;28.3;299;70
97416465;Ligne Paradis;01/02/2020 17:00;17;27.5;216;72
97416465;Ligne Paradis;01/02/2020 18:00;18;26.6;133;78
97416465;Ligne Paradis;01/02/2020 19:00;19;25.3;37;85
97416465;Ligne Paradis;01/02/2020 20:00;20;25.4;0;88
97416465;Ligne Paradis;01/02/2020 21:00;21;25.4;0;87
97416465;Ligne Paradis;01/02/2020 22:00;22;25;0;88
97416465;Ligne Paradis;01/02/2020 23:00;23;23.9;0;86
97416465;Ligne Paradis;02/02/2020 00:00;0;24.2;0;89
97416465;Ligne Paradis;02/02/2020 01:00;1;22.5;0;85
97416465;Ligne Paradis;02/02/2020 02:00;2;21.9;0;84
97416465;Ligne Paradis;02/02/2020 03:00;3;22.6;0;85
97416465;Ligne Paradis;02/02/2020 04:00;4;22.8;0;84
97416465;Ligne Paradis;02/02/2020 05:00;5;22.7;0;84
97416465;Ligne Paradis;02/02/2020 06:00;6;22.5;0;81
97416465;Ligne Paradis;02/02/2020 07:00;7;24.6;18;72
97416465;Ligne Paradis;02/02/2020 08:00;8;28.5;89;66
97416465;Ligne Paradis;02/02/2020 09:00;9;28.9;173;65
97416465;Ligne Paradis;02/02/2020 10:00;10;29.9;253;62
97416465;Ligne Paradis;02/02/2020 11:00;11;29.5;336;62
97416465;Ligne Paradis;02/02/2020 12:00;12;29.6;365;63
97416465;Ligne Paradis;02/02/2020 13:00;13;29.5;344;64
97416465;Ligne Paradis;02/02/2020 14:00;14;29.1;343;66
97416465;Ligne Paradis;02/02/2020 15:00;15;28.9;353;71
97416465;Ligne Paradis;02/02/2020 16:00;16;26.3;269;68
97416465;Ligne Paradis;02/02/2020 17:00;17;26;212;72
97416465;Ligne Paradis;02/02/2020 18:00;18;25;130;81
97416465;Ligne Paradis;02/02/2020 19:00;19;24.5;15;84
97416465;Ligne Paradis;02/02/2020 20:00;20;24.4;0;84
97416465;Ligne Paradis;02/02/2020 21:00;21;24.3;0;86
97416465;Ligne Paradis;02/02/2020 22:00;22;24.3;0;86
97416465;Ligne Paradis;02/02/2020 23:00;23;23.6;0;85
97416465;Ligne Paradis;03/02/2020 00:00;0;24;0;88
97416465;Ligne Paradis;03/02/2020 01:00;1;24.2;0;82
97416465;Ligne Paradis;03/02/2020 02:00;2;24.3;0;82
97416465;Ligne Paradis;03/02/2020 03:00;3;24.2;0;80
97416465;Ligne Paradis;03/02/2020 04:00;4;24.4;0;80
97416465;Ligne Paradis;03/02/2020 05:00;5;24.3;0;80
97416465;Ligne Paradis;03/02/2020 06:00;6;22.3;0;77
97416465;Ligne Paradis;03/02/2020 07:00;7;25.3;15;70
97416465;Ligne Paradis;03/02/2020 08:00;8;26.4;69;66
97416465;Ligne Paradis;03/02/2020 09:00;9;27.5;159;63
97416465;Ligne Paradis;03/02/2020 10:00;10;27.8;219;58
97416465;Ligne Paradis;03/02/2020 11:00;11;28.6;321;60
97416465;Ligne Paradis;03/02/2020 12:00;12;28.9;369;60
97416465;Ligne Paradis;03/02/2020 13:00;13;29.8;355;58
97416465;Ligne Paradis;03/02/2020 14:00;14;30.7;375;62
97416465;Ligne Paradis;03/02/2020 15:00;15;30.4;363;60
97416465;Ligne Paradis;03/02/2020 16:00;16;29.3;316;65
97416465;Ligne Paradis;03/02/2020 17:00;17;28.8;196;68
97416465;Ligne Paradis;03/02/2020 18:00;18;27.8;126;75
97416465;Ligne Paradis;03/02/2020 19:00;19;26.7;36;82
97416465;Ligne Paradis;03/02/2020 20:00;20;25.1;0;85
97416465;Ligne Paradis;03/02/2020 21:00;21;24.7;0;85
97416465;Ligne Paradis;03/02/2020 22:00;22;24.5;0;84
97416465;Ligne Paradis;03/02/2020 23:00;23;25.4;0;88
97416465;Ligne Paradis;04/02/2020 00:00;0;25.4;0;84
97416465;Ligne Paradis;04/02/2020 01:00;1;24.6;0;85
97416465;Ligne Paradis;04/02/2020 02:00;2;24.3;0;84
97416465;Ligne Paradis;04/02/2020 03:00;3;24.7;0;84
97416465;Ligne Paradis;04/02/2020 04:00;4;25;0;81
97416465;Ligne Paradis;04/02/2020 05:00;5;24.8;0;82
97416465;Ligne Paradis;04/02/2020 06:00;6;24.5;0;81
97416465;Ligne Paradis;04/02/2020 07:00;7;24.9;18;74
97416465;Ligne Paradis;04/02/2020 08:00;8;27.1;90;65
